,emitterName,latentVector,completionPercentage,jumpActionsPerformed,killsTotal,livesLeft,coinsCollected,remainingTime (20-timeSpent),calc_higher_level_non_empty_blocks,calc_num_enemies
28,CMA-ES,"[-0.76059176  0.68617425  0.3346159  -0.77201515  0.11057284 -0.01892397
 -0.257444    1.02726616  0.15582421  0.12853739  0.2038123  -0.74333165
  1.10911808 -0.09604573 -0.31871427 -0.06329166 -0.26181333 -0.14310025
  0.61486619  0.07309454  0.43826402  0.03043422 -1.05791096 -0.93490446
 -0.82789268  1.1803361  -0.46378679 -1.06229502  1.19386652  0.13275692
 -0.22363512 -0.21103046 -0.59697003 -0.4077021  -0.16635562  0.48496476
  0.60478425  0.12621144 -1.05196709  0.24345172  0.04011359  0.04850354
  0.67561846  1.98901686  0.25784825 -0.2628457  -0.41061901  0.42358137
  0.34656604 -0.67329151 -0.27684882  0.36354504 -0.26640664 -0.14025638
  0.11148163 -0.07946741  0.60820222  0.21330436  0.17738515  0.52951085
 -1.27426872  0.57770827 -0.485366   -0.38214906 -0.77513563  0.46704439
 -0.170061   -0.50956463  0.17822407  0.27754838  0.42927956 -0.1483723
  0.24228139  0.16203981 -0.5516175  -0.05515672  0.29779728 -0.81266636
 -0.3050972  -0.12965033 -0.70562249 -0.5968061  -0.88018988 -0.53592473
 -0.40438574 -0.53040277 -0.34099085  0.2757328   0.13938588  0.70148276
 -0.16327911 -0.46468052 -0.61752372 -0.00333263  0.29144707 -0.24723494]",0.14381669461727142,1,0,0,0,19370,49,0
29,CMA-ES,"[ 1.26846072e-01 -3.40277481e-01  3.64145711e-01  3.83803154e-01
  7.57382064e-01  5.61167861e-02  1.20372385e-01 -3.55176446e-02
 -3.95094257e-02 -5.88941887e-01  1.15874784e+00 -1.05452427e+00
 -5.32685942e-01 -5.88476646e-02 -2.72876234e-02  2.32437453e-01
  1.23121101e-01 -3.33202206e-01  2.80008877e-01  4.94090713e-01
  1.10743264e-01 -9.21906111e-01 -4.11248758e-02  5.24872457e-01
 -4.08588662e-01  5.49527346e-01 -1.84070783e-01 -2.47632885e-01
 -5.72278819e-01  1.14712900e+00 -4.32873356e-01  1.51847695e-01
 -8.18841113e-01  9.99596687e-01 -2.26765704e-01 -3.65216676e-01
  2.98227318e-01  1.51543110e-01 -1.37825761e+00 -2.53625714e-01
 -1.09927405e-01  2.18701788e-04  3.04532589e-01 -1.28792853e+00
  1.21727625e+00  4.36213325e-01 -1.17666656e+00 -4.68009074e-03
  3.52674389e-01  3.71895968e-01  3.88340768e-01  7.04551993e-01
  1.09897948e-01  5.94069261e-02 -2.70628821e-03 -1.89247262e-01
  1.15687527e+00  9.27860517e-02 -7.87820016e-01 -2.14430664e-01
  6.19554822e-01  1.76821768e-01 -4.76626161e-01 -8.27841027e-02
  3.85345753e-02 -3.06164893e-01 -3.85349545e-02 -4.22419247e-01
 -9.84448486e-02 -3.65914529e-01 -1.87283398e-01  3.63432480e-01
 -5.67837318e-02 -6.05764621e-01 -5.79534238e-01  4.91030105e-01
 -1.35310970e-01  6.24882243e-02 -2.14727082e-02 -5.85598825e-02
 -6.71597598e-01  2.23925444e-01 -3.99770276e-01 -5.77789186e-02
  7.68184506e-01 -8.28651012e-01  4.67541875e-01 -1.06287239e-02
 -5.64485750e-02 -2.27172224e-02 -6.86704209e-01 -1.85235315e-01
 -1.00092848e-01  1.19179757e-01 -4.46305952e-01 -3.65661254e-01]",0.6526840329170227,1,0,0,0,18140,0,0
30,CMA-ES,"[-0.2772625   0.15764811 -0.22397604  0.10933632 -0.25735703  0.55495557
 -0.49730416  0.68085092 -0.06309368  0.30554414 -0.30929298 -0.12651565
 -0.33825732  0.40586178 -0.55812693  0.04229634 -0.44448045  0.89376224
 -0.13853007 -0.55801898  0.03681258  0.77366184  0.19747469 -0.77780434
  0.51515452 -0.04037981  0.13633257  0.43054174  0.33919869 -0.47118166
 -0.26180875  0.32024195  0.75507969 -0.45179407  0.49586232  0.65144353
  0.00750462  0.76798767 -0.06209713 -0.56322222 -0.93956598  0.65186632
 -0.13081826  1.34106848 -0.10050209 -0.04166922 -0.8140181   0.79719265
 -0.15121154 -0.13723564 -0.01501302 -0.55114665 -0.07651953 -0.67166892
 -0.2996002  -0.65747482  0.15380575  0.38770946 -0.44811087 -0.02520475
 -0.86286819 -0.61137838 -0.24839887 -0.22528498  0.24509068 -0.40581097
  0.8063317   0.02210534 -0.18550264  0.22569693 -0.19659216 -0.19366992
  0.32054137 -0.12562542  0.09514468 -0.28692012 -0.46536085  0.12596757
  0.30150252  0.00411479  0.7601906   0.24861439  0.51606978  0.15875936
  0.17702647 -0.09925201 -0.09591608 -0.25247018 -0.00795926 -0.00897309
  0.02718569 -0.05296638 -0.1455766   0.08404213  0.22366977 -0.08742241]",0.15539614856243134,0,0,0,0,19100,27,0
31,CMA-ES,"[ 8.44376212e-01  2.61270180e-01 -3.33845785e-01 -6.27465487e-01
 -7.48820102e-01  7.92186786e-01 -9.47123026e-01 -9.35503726e-02
  5.02477120e-01 -1.02691388e-02 -4.57025603e-01  3.34934247e-01
 -1.00961479e-01 -1.61030780e-01 -2.07556164e-01 -7.25297943e-01
  3.29973423e-01 -2.03327167e-01 -7.26377286e-01 -5.36708630e-01
 -3.37498663e-01  3.33380806e-01  9.88057799e-01  2.03232701e-04
 -1.17462526e+00  6.14638292e-01  3.33411367e-01 -9.65472998e-01
  6.14128132e-01  1.05780267e+00 -3.92686044e-01 -8.23932340e-01
 -8.27291117e-02  3.10343140e-01  6.38112110e-01 -3.21599040e-01
 -3.29179226e-01  8.34382160e-01 -6.49014913e-01  1.57600961e-01
  3.92113951e-01 -6.35524537e-02 -8.42496576e-01  2.36317029e-01
 -5.32403825e-02  1.16497223e-02 -1.92506889e+00  1.48575648e-01
  5.67356582e-02  4.71563640e-01  2.80364851e-01 -3.45731766e-01
  4.41543404e-01  7.15613299e-02 -6.06009235e-01 -4.66183421e-01
  1.55276713e+00 -5.89594848e-02 -3.86973388e-01  3.14670552e-01
  3.92868790e-01 -2.49158086e-01 -5.41252368e-01 -4.07673374e-01
 -1.68863812e-01 -1.38357343e-01 -2.11985262e-01 -1.18056665e+00
  2.59488769e-01  1.65824303e-01 -1.21672991e+00  9.23323520e-01
  2.09227522e-01 -3.54216622e-01 -1.50031485e-01 -3.66984837e-01
  1.39914407e-01 -4.19544999e-01  5.87878313e-01 -5.44431216e-01
  6.10391178e-01  3.92583630e-01  7.96259446e-03  4.20885848e-02
  1.70577199e-01 -5.90480430e-01  5.57651586e-01 -1.38308982e-01
  4.63213488e-01 -1.34318697e-01 -1.96549107e-01  7.51811719e-01
  4.26839533e-01 -1.50510092e-01  1.00597610e-01 -8.60808208e-01]",0.16647647321224213,0,0,0,0,19340,6,3
32,CMA-ES,"[-7.61994907e-01 -1.35374369e+00  1.91614292e-01 -3.58737491e-01
 -1.62306348e-01  3.99174255e-01  5.92285469e-01  1.59574767e-01
 -5.97264179e-01 -4.46566442e-01 -2.49541135e-01 -9.72651748e-01
 -5.89577438e-01  2.05692059e-01  2.07326416e-01 -3.50296936e-02
 -8.55260642e-01 -2.96501306e-01  6.40658525e-01 -8.32783079e-01
  3.86117621e-01  7.89685118e-01 -1.23973705e+00 -1.10460751e+00
 -9.33250691e-02 -1.02830989e+00 -1.12512954e-01 -2.08661221e+00
  1.60046579e+00 -4.36953052e-01 -1.19788585e+00 -8.77714308e-02
 -3.71192054e-01  2.36365117e-01 -2.68995760e-01  3.53676597e-01
 -2.28794839e-01  1.27002528e-01  5.44580369e-01 -8.10895702e-02
 -2.47107535e-01  1.54318896e-01 -6.72345093e-02  1.61730711e+00
  7.42194904e-01  1.09593003e-01 -1.06839411e+00  5.93088769e-01
  2.17896684e-01 -7.85966866e-01  8.78908842e-02  2.24661745e-01
 -5.08579532e-01 -1.24088866e+00 -2.84902265e-01  2.66000677e-01
  3.88394871e-01  7.16608478e-01  1.86349087e-01 -1.90384101e-01
  1.40640559e-01  5.01741230e-01 -8.01853442e-02  4.42163080e-01
 -6.00497802e-01  3.77575038e-01 -5.30994039e-01 -1.13985094e-01
  4.14014508e-01 -1.67404355e-03 -1.43766775e-01 -4.68752944e-01
 -3.57549115e-01 -1.35142701e-01  3.26684675e-01  5.28042046e-03
 -3.95397863e-01 -6.48899870e-02  6.75608250e-02 -5.70837682e-01
  7.49157377e-02 -3.97134455e-01 -2.72285692e-02 -1.51910821e-02
  2.95239556e-01 -5.54598237e-02 -1.88776181e-01 -2.64785176e-01
  8.83958944e-01 -3.57659891e-01 -6.45306096e-01 -7.94779631e-01
 -4.49217418e-01  4.23091136e-01  5.85054851e-01 -6.23439906e-02]",0.16647647321224213,0,0,0,0,19340,40,0
33,CMA-ES,"[-5.51640879e-02  8.26180787e-01 -5.19386843e-01  9.48457295e-01
 -5.52860398e-01 -2.80808473e-02 -1.04591512e+00  1.21580628e+00
 -5.37175180e-01  3.82962651e-05  8.05118243e-01 -4.69567272e-01
 -1.30278270e-01 -1.19437635e-01 -1.11203504e+00 -5.38034911e-01
  1.15878602e+00  1.92258227e-01 -4.17885138e-01 -1.68853355e-01
 -9.87572169e-01  5.09657908e-01 -2.60787071e-01 -4.62947872e-01
 -2.36158076e-01 -9.47091268e-02 -4.31788114e-01 -7.11323177e-01
  2.41002164e-01 -4.29145029e-01 -1.94628790e-01  8.91577663e-01
  4.56511014e-01 -1.10644493e-01 -6.36762383e-01  2.05866550e-01
 -8.57759428e-03 -3.60610563e-01 -4.59424089e-01 -3.45379212e-01
  2.62807550e-01 -4.26368120e-01 -5.21953763e-01  1.68606820e-01
 -2.24574380e-01 -3.23902248e-01 -1.13748829e+00 -9.26862021e-02
 -9.03671069e-01  3.86883335e-01 -2.33577633e-01 -1.78055273e-01
 -1.15753135e-02 -8.39011587e-01 -1.32640945e+00 -1.35164772e-02
  3.56167049e-01 -1.90732201e-01  5.13638599e-01 -4.03065209e-01
  8.47056682e-01  1.41190707e-01 -3.14979634e-01 -2.46415987e-01
 -2.68366232e-02 -3.91147384e-01  3.22379278e-01 -7.67388604e-01
 -3.15631896e-01  1.11155597e-01 -2.61791809e-01  1.31194680e-01
 -4.99709799e-01  5.06650844e-01  1.77294884e-01  3.62415544e-01
  3.44845773e-01 -2.35445066e-01 -8.69970193e-02 -9.00820811e-02
 -2.36306816e-01  8.68002594e-01  1.28012907e+00 -1.14952475e-01
 -1.28629879e-01  2.63542108e-01 -4.04144483e-01 -9.42214112e-02
  7.07312908e-01 -1.07148653e-01 -4.23900721e-01  4.77579587e-01
 -1.10838633e-01  7.96984700e-02 -1.57285556e-01 -5.96551422e-01]",0.4143940210342407,1,0,0,0,18230,13,0
34,CMA-ES,"[-0.72755515  0.84298742 -0.80816696  0.76143765  0.98331717 -0.54666943
  0.20811688 -0.10641823 -0.95207422  0.02222843  0.94710429  0.06955129
  1.58278528 -0.03637486 -0.28514452  0.04523996  0.15612338 -0.74590772
  0.52029593  0.25746838  0.00182627  0.33015851  0.60717575 -0.3173653
 -0.17361983 -0.46029699 -0.11006502 -0.26058876  0.78632645 -0.0776002
 -0.15348777  0.76183924 -1.25668645 -0.36014395 -0.78607828  0.88353325
 -0.32794375 -0.99323215 -0.54198484 -0.69870437 -0.51548996 -0.36764016
  0.30169112 -0.31003695 -0.05170822 -0.16761419 -0.12480212 -0.2924925
 -1.02748471 -0.7570465  -0.76795102 -1.01134259 -0.93693524 -0.9569073
 -0.20653592  0.25556736 -0.44538371 -0.13884676  1.23440362 -0.59685864
  1.21586463  1.32330671 -0.07311803  0.08020665  0.02728948  0.29360705
 -0.42754501 -0.47943811 -0.42641977  0.03687982  0.75019497  0.04782067
 -0.6090308   0.64392092 -0.39252452 -0.10521147 -0.01403238 -0.09762481
  0.54151949 -0.77670585 -0.4491439   0.63271842  0.58547882 -0.33676802
 -0.29577176 -0.40703606 -0.1551778   0.82580227  0.1015031  -0.46547444
 -1.36160428  0.55509818 -0.3807726   0.9568123   0.23442656 -0.49110544]",0.2991788387298584,0,0,0,0,18830,23,0
35,CMA-ES,"[-0.66956138  0.45283463 -0.72036261  0.67815424  0.69044155 -0.32171326
 -0.07491359 -0.70495119 -1.28375135 -0.01910173 -0.05325403 -0.30692451
  0.99450607  0.16879076 -1.14683087 -0.27977853  0.40628347 -1.14655424
  0.51796487  0.16071237  0.36145576  0.20297563 -0.09849972  0.13860447
 -0.96507828  0.53254805 -0.16555176  0.54369724  0.64467061 -0.29570176
 -0.18747193  0.2256875   0.20225328  0.12626709 -0.04417261  0.46450682
 -0.21953357 -0.92484699 -0.42729056 -0.33021053  0.1587598  -0.03330695
 -0.12009104 -0.04538147  0.52124428 -0.76641861 -0.63710582 -0.0233873
  0.22901449 -0.35447478 -0.504089   -0.1490258  -0.09666047 -0.59478548
 -0.78466003 -0.4066906  -0.09193917 -0.21827009  0.30306003  0.14833164
 -0.37719946  0.28331575 -0.70498749 -0.15402509  0.01273059 -0.4451926
  0.06434934 -0.15172374 -0.19815272  0.32484991  0.14374029 -0.12702916
  0.18033356  0.35979589  0.48655093 -0.2344775   0.36029523  0.04291791
  0.53409194  0.21868788 -0.06222161  0.44005471  0.01966503 -0.33164915
 -0.03877766 -0.25349209 -0.12993862  0.0741297   0.35989849 -0.74225722
 -0.56837041  0.59091075 -0.29131498  0.29704752  0.63474438  0.40907796]",0.286586195230484,1,0,0,0,18440,71,0
36,CMA-ES,"[-0.61866566  0.66897553  0.10849402  1.97158077 -0.12623614 -0.46450075
 -0.07869932 -0.07351619 -1.48116    -0.52167282 -0.7463265  -1.23815608
  0.65244322  0.08401655 -0.18907983  0.06554018 -0.53380044 -0.43218942
  0.23171983  0.07082559  0.04719946 -0.5928037   0.42598421 -0.28772971
 -0.64751859  1.199903    1.83690947  1.41592812  0.28280506 -0.43020521
  0.31985423 -0.43362384  0.26355221 -0.47512765  1.1779105  -0.81201255
  0.45813412  0.36266775 -0.82823351 -0.31946519 -0.41612809 -0.36210371
 -0.69071213  0.46628365 -0.58918989  0.2282257  -0.73380984  0.66680308
  0.53542264 -0.38667826  0.3563871   0.57858851  0.70526633  0.5055124
 -0.71667901  0.84781425  0.92709767  0.88599695 -0.3875262   0.69230067
 -1.41779725 -0.25892194  0.60902693 -0.64053604 -0.20805686 -0.27948841
  0.27417623  0.07914015 -0.2720877  -0.33114862  0.30604877  0.26544233
  1.80247972 -0.16736855 -0.02899125 -0.11147748  0.21745169 -0.57518385
  0.05410879 -0.10434414  0.77113396  0.03012136 -1.02298079  0.67557053
  0.05768131 -0.14190067  0.36925488  0.03827023  0.53121048 -0.11270887
 -0.02595902  1.80304886  0.01176598 -0.29387268  0.80192238 -0.52180831]",0.46589380502700806,4,0,0,0,18110,299,452
37,CMA-ES,"[-0.49323015  0.7898836  -0.00365182  0.14855803 -0.43206236 -0.7232569
 -0.06964316  0.50194848 -0.42158152  0.97046582  1.10601291 -0.057928
  0.15254833  0.38131842 -0.40571076 -0.47281616  0.08963392 -0.54298915
 -0.12762471  0.52749011 -1.15054146  0.38390786  0.66056514  0.19988872
  0.16026014  1.11833536 -1.31804996  0.56191025 -0.57735821  0.2444744
 -0.93950431 -0.93430898  0.30048585 -0.20717127 -0.10794877 -0.2943276
  0.18879302 -0.23386646 -0.47106786  0.15787095 -0.31422414 -0.7730483
 -0.42818495 -0.75228166 -0.40099892 -0.38756296 -0.58191288 -0.57150468
 -0.82739504  0.12892504  0.0346331   0.42731026 -0.78068905  0.20075656
 -0.3397003   0.19797228  0.69001152 -0.43449492 -0.02628048 -0.29665336
  0.76342715 -0.59742838 -0.20211798 -0.23976436  0.0672944   0.44991585
 -1.00212838 -0.5208275   0.12667836  0.22421352 -0.61153599  0.61500977
  0.95941985  0.24086328 -0.85544699  0.77310648 -0.07738487 -0.85553732
  0.39142322  0.07084546 -0.68612303  0.8159612   0.5296345   0.09739078
 -0.52584287 -0.92662182 -0.54074999  0.56774826 -0.64873884 -0.88281961
  0.0372694  -0.12198514  0.14342389  0.43173597 -0.78739986  0.19561526]",0.015325591899454594,0,0,0,0,19880,504,895
38,CMA-ES,"[-0.11497619  0.44042611 -0.18562903 -0.71386461 -0.41815097 -0.57018303
 -1.01543034  0.64281356  0.46691619  0.06455468 -0.80617896  0.03285801
 -0.20061952  0.14741625 -0.02450307  0.31070042  0.30860656 -0.25873177
 -0.99811469  0.62588671  0.52208009  0.69569587 -1.04408606 -0.53981532
 -0.61054658 -0.26666061 -0.88445404 -0.15529916  0.27551722  0.2267398
  0.17432746 -0.29371885  0.44712774 -0.52077273  0.17178369 -0.61863903
 -0.26489651  0.42502839  0.04971373  0.50573194  0.15474194 -0.0123697
  0.06222631  1.17911101 -0.36888276 -0.35155786 -0.82838027  0.59264916
 -0.37699951 -0.53517651 -0.20703915 -0.00441618 -0.10064942 -0.66371561
 -0.21515333  0.3718489  -0.13643333  0.26378482  0.28595284  0.07656148
 -0.0860662  -0.29137132 -0.43567403  0.60519262 -0.16350162 -0.42116715
 -0.1549057  -0.33038143 -0.04477943 -0.12754386 -0.08670209 -0.17722893
  0.29466963 -0.04808798  0.35244703  0.06729735 -0.13391267 -0.19522214
  0.24985668  0.2597116   0.07470413  0.03451254 -0.0599865  -0.26775256
 -0.01490381 -0.42957657 -0.3956598  -0.10611606  1.05928635 -0.16778709
 -0.36420192  0.00688247 -0.13442942  0.02267663 -0.11326312  0.14423628]",0.010454544797539711,0,0,0,0,19940,107,351
39,CMA-ES,"[-0.23630003  1.08329899 -0.93367315  0.03448756  0.21177742  0.37858391
 -0.14384136  0.13416418  0.18302884  0.22760811  0.71369153 -0.73816576
  0.18662609  0.04482641 -1.28595238 -0.48550067 -0.75903358 -0.51896192
 -0.05958427  0.16246488 -0.86283608 -0.85453247  0.13173824 -0.40780918
 -0.27379739 -0.1140869  -1.08245117 -1.02039433  0.32608104  0.18648475
 -0.53537438 -0.02179597 -0.14209393  0.3541046  -0.18245665 -0.83193348
  0.71604833 -0.29712669 -0.50938301 -0.57214914  0.36185471  0.74899581
  1.17819269  0.2738945  -0.37875963 -0.20588987 -1.26137578 -0.02526996
 -0.49691292  0.26648142  0.64553631 -0.09575454  0.0811433   0.05585246
 -0.54199923  0.23957144  0.6872787  -0.07862475  0.33230978  0.31892008
  0.59007566  0.24384453 -0.40096     0.10866742 -0.28245282 -0.13622439
 -0.41314918 -0.75818256  0.71522508  0.31607908 -0.13436516  0.65924091
  0.82073908 -0.38891649  0.22562164  0.11788306 -0.31560976 -0.54666267
  0.23872182 -0.31733322 -0.31234047  0.06301017 -0.74313184 -0.53915825
 -0.12907717 -0.05321939  0.25240256  0.15757143 -0.31927872  0.25146354
 -0.57452786  0.20865944 -0.17756529  0.48886287  0.08190092 -0.7838785 ]",0.16647647321224213,0,4,0,0,19340,0,5
